CustomerID,recency,frequency,monetary,last_purchase,country,R,F,M,RFM,segment
12738,372,1,137.35,2010-12-02 18:27:00,Germany,1,1,1,111,Lapsed / Low
12739,99,1,975.54,2011-09-01 17:45:00,United Arab Emirates,2,1,3,213,Lapsed / Low
12740,64,1,427.6,2011-10-07 10:44:00,France,2,1,2,212,Lapsed / Low
12743,134,1,546.43,2011-07-28 16:21:00,Unspecified,2,1,2,212,Lapsed / Low
12744,56,4,9120.39,2011-10-14 14:54:00,Singapore,2,3,4,234,At Risk (was valuable)
12747,2,11,4196.01,2011-12-07 14:34:00,United Kingdom,4,4,4,444,Champions
12748,1,113,32317.32,2011-12-09 12:20:00,United Kingdom,4,4,4,444,Champions
12749,4,4,4040.88,2011-12-06 09:56:00,United Kingdom,4,3,4,434,Champions
12750,129,1,275.88,2011-08-03 09:13:00,Poland,2,1,1,211,Lapsed / Low
12752,81,1,4366.78,2011-09-19 13:32:00,Norway,2,1,4,214,Lapsed / Low
12753,23,6,21429.39,2011-11-17 10:52:00,Japan,3,4,4,344,Champions
12754,236,3,3010.74,2011-04-18 09:00:00,Japan,1,3,4,134,At Risk (was valuable)
12755,281,2,3811.95,2011-03-04 12:42:00,Japan,1,2,4,124,Lapsed / Low
12756,87,1,112.07999999999998,2011-09-14 09:31:00,Japan,2,1,1,211,Lapsed / Low
12757,16,8,4199.2,2011-11-24 12:30:00,Portugal,4,4,4,444,Champions
12758,117,2,2791.59,2011-08-15 10:22:00,Portugal,2,2,4,224,Lapsed / Low
12759,52,3,1411.44,2011-10-18 14:49:00,Netherlands,2,3,3,233,At Risk (was valuable)
12762,8,2,1702.52,2011-12-02 10:23:00,Portugal,4,2,4,424,Loyal
12763,138,2,494.08,2011-07-24 14:12:00,Japan,2,2,2,222,Lapsed / Low
12764,317,1,1693.88,2011-01-27 10:19:00,Lebanon,1,1,4,114,Lapsed / Low
12766,4,7,6457.63,2011-12-06 08:46:00,Portugal,4,4,4,444,Champions
12769,239,1,1143.6,2011-04-15 10:25:00,Brazil,1,1,3,113,Lapsed / Low
12770,211,1,1351.45,2011-05-13 09:33:00,Japan,1,1,3,113,Lapsed / Low
12772,60,1,752.47,2011-10-11 09:19:00,Portugal,2,1,3,213,Lapsed / Low
12775,17,5,1281.04,2011-11-22 16:33:00,Netherlands,4,4,3,443,Champions
12778,20,6,693.23,2011-11-20 11:30:00,Netherlands,3,4,3,343,Champions
12779,38,8,3981.36,2011-11-02 11:43:00,Poland,3,4,4,344,Champions
12781,64,2,786.74,2011-10-07 10:37:00,Czech Republic,2,2,3,223,Lapsed / Low
12782,5,5,1938.92,2011-12-05 09:16:00,Portugal,4,4,4,444,Champions
12783,2,4,1295.87,2011-12-07 15:56:00,Portugal,4,3,3,433,Champions
12784,15,1,518.42,2011-11-24 12:53:00,Portugal,4,1,2,412,Recent / New
12785,364,1,255.95,2010-12-10 13:48:00,Portugal,1,1,1,111,Lapsed / Low
12787,10,3,418.66,2011-11-30 08:44:00,Netherlands,4,3,2,432,Loyal
12789,65,1,76.85,2011-10-05 13:34:00,Netherlands,2,1,1,211,Lapsed / Low
12790,192,1,294.92,2011-05-31 14:14:00,Netherlands,1,1,1,111,Lapsed / Low
12791,374,1,177.60000000000002,2010-12-01 11:27:00,Netherlands,1,1,1,111,Lapsed / Low
12792,257,1,344.53999999999996,2011-03-28 11:36:00,Portugal,1,1,2,112,Lapsed / Low
12793,335,2,461.48,2011-01-09 12:12:00,Portugal,1,2,2,122,Lapsed / Low
12794,53,2,860.41,2011-10-17 14:54:00,Portugal,2,2,3,223,Lapsed / Low
12795,19,1,318.48,2011-11-21 10:27:00,Portugal,3,1,2,312,Recent / New
12797,366,1,226.03,2010-12-09 10:55:00,Portugal,1,1,1,111,Lapsed / Low
12798,10,3,6977.04,2011-11-29 15:52:00,Japan,4,3,4,434,Champions
12802,187,1,397.58,2011-06-06 09:36:00,Netherlands,1,1,2,112,Lapsed / Low
12808,37,3,455.65000000000003,2011-11-03 10:05:00,Portugal,3,3,2,332,Loyal
12809,178,1,405.31,2011-06-15 10:51:00,Portugal,1,1,2,112,Lapsed / Low
12811,262,2,458.85,2011-03-23 10:55:00,Portugal,1,2,2,122,Lapsed / Low
12812,45,1,229.64000000000001,2011-10-26 09:54:00,Japan,3,1,1,311,Recent / New
12814,102,1,85.92,2011-08-30 12:11:00,Poland,2,1,1,211,Lapsed / Low
12815,148,2,863.46,2011-07-15 10:21:00,Poland,1,2,3,123,Lapsed / Low
12816,96,2,452.20000000000005,2011-09-05 12:41:00,Poland,2,2,2,222,Lapsed / Low
12817,281,1,126.03999999999999,2011-03-03 16:28:00,Austria,1,1,1,111,Lapsed / Low
12818,262,1,1182.0800000000002,2011-03-23 12:06:00,Austria,1,1,3,113,Lapsed / Low
12820,3,4,942.34,2011-12-06 15:12:00,United Kingdom,4,3,3,433,Champions
12821,214,1,92.72,2011-05-09 15:51:00,United Kingdom,1,1,1,111,Lapsed / Low
12822,71,2,948.88,2011-09-30 10:04:00,United Kingdom,2,2,3,223,Lapsed / Low
12823,75,5,1759.5,2011-09-26 07:35:00,United Kingdom,2,4,4,244,At Risk (was valuable)
12824,60,1,397.12,2011-10-11 12:49:00,United Kingdom,2,1,2,212,Lapsed / Low
12826,3,7,1474.72,2011-12-07 10:25:00,United Kingdom,4,4,3,443,Champions
12827,6,3,430.15000000000003,2011-12-04 12:17:00,United Kingdom,4,3,2,432,Loyal
12828,3,6,1018.71,2011-12-07 08:45:00,United Kingdom,4,4,3,443,Champions
12829,337,2,293.0,2011-01-07 11:13:00,United Kingdom,1,2,1,121,Lapsed / Low
12830,38,5,6814.64,2011-11-02 11:54:00,United Kingdom,3,4,4,344,Champions
12831,262,1,215.05,2011-03-22 13:02:00,United Kingdom,1,1,1,111,Lapsed / Low
12832,32,2,383.03,2011-11-07 13:30:00,United Kingdom,3,2,2,322,Loyal
12833,145,1,417.38,2011-07-17 13:46:00,United Kingdom,1,1,2,112,Lapsed / Low
12834,283,1,312.38,2011-03-02 09:49:00,United Kingdom,1,1,2,112,Lapsed / Low
12836,59,4,2612.86,2011-10-11 15:10:00,United Kingdom,2,3,4,234,At Risk (was valuable)
12837,173,1,134.1,2011-06-19 16:07:00,United Kingdom,1,1,1,111,Lapsed / Low
12838,34,2,683.13,2011-11-06 12:20:00,United Kingdom,3,2,3,323,Loyal
12839,3,14,5591.42,2011-12-07 12:33:00,United Kingdom,4,4,4,444,Champions
12840,144,4,2726.77,2011-07-19 09:29:00,United Kingdom,1,3,4,134,At Risk (was valuable)
12841,5,24,4022.35,2011-12-05 11:13:00,United Kingdom,4,4,4,444,Champions
12842,70,2,1118.99,2011-09-30 15:33:00,United Kingdom,2,2,3,223,Lapsed / Low
12843,66,8,1702.26,2011-10-05 12:09:00,United Kingdom,2,4,4,244,At Risk (was valuable)
12844,29,2,325.96000000000004,2011-11-10 13:31:00,United Kingdom,3,2,2,322,Loyal
12845,267,4,354.09,2011-03-17 13:34:00,United Kingdom,1,3,2,132,At Risk (was valuable)
12847,22,1,871.54,2011-11-17 13:16:00,United Kingdom,3,1,3,313,Recent / New
12849,31,2,1033.25,2011-11-08 13:41:00,United Kingdom,3,2,3,323,Loyal
12851,97,1,135.18,2011-09-04 12:41:00,United Kingdom,2,1,1,211,Lapsed / Low
12852,295,1,311.55,2011-02-18 08:47:00,United Kingdom,1,1,2,112,Lapsed / Low
12853,135,3,1957.1000000000001,2011-07-28 11:29:00,United Kingdom,2,3,4,234,At Risk (was valuable)
12854,79,3,1324.5,2011-09-22 12:15:00,United Kingdom,2,3,3,233,At Risk (was valuable)
12855,373,1,38.1,2010-12-02 09:37:00,United Kingdom,1,1,1,111,Lapsed / Low
12856,8,6,2179.93,2011-12-02 10:52:00,United Kingdom,4,4,4,444,Champions
12857,211,2,1106.4,2011-05-13 10:20:00,United Kingdom,1,2,3,123,Lapsed / Low
12863,52,1,521.2,2011-10-18 14:15:00,United Kingdom,2,1,2,212,Lapsed / Low
12864,138,1,147.12,2011-07-24 13:03:00,United Kingdom,2,1,1,211,Lapsed / Low
12865,26,2,1568.23,2011-11-13 14:31:00,Austria,3,2,3,323,Loyal
12866,283,1,499.12,2011-03-01 14:11:00,Belgium,1,1,2,112,Lapsed / Low
12867,26,7,4036.82,2011-11-13 15:30:00,United Kingdom,3,4,4,344,Champions
12868,186,6,1607.0600000000002,2011-06-07 10:42:00,United Kingdom,1,4,3,143,At Risk (was valuable)
12871,84,2,380.64,2011-09-16 15:07:00,United Kingdom,2,2,2,222,Lapsed / Low
12872,327,2,599.97,2011-01-17 10:52:00,United Kingdom,1,2,2,122,Lapsed / Low
12873,282,1,374.0,2011-03-02 14:58:00,United Kingdom,1,1,2,112,Lapsed / Low
12875,143,2,343.2300000000001,2011-07-19 15:30:00,United Kingdom,2,2,2,222,Lapsed / Low
12876,58,2,2053.02,2011-10-13 12:26:00,Belgium,2,2,4,224,Lapsed / Low
12877,4,12,1535.77,2011-12-06 10:30:00,United Kingdom,4,4,3,443,Champions
12878,236,2,854.99,2011-04-17 13:07:00,United Kingdom,1,2,3,123,Lapsed / Low
12879,45,3,573.22,2011-10-26 12:24:00,United Kingdom,3,3,2,332,Loyal
12881,276,1,298.0,2011-03-09 11:44:00,United Kingdom,1,1,1,111,Lapsed / Low
12882,9,2,1463.04,2011-11-30 16:18:00,United Kingdom,4,2,3,423,Loyal
12883,25,2,703.47,2011-11-15 09:32:00,United Kingdom,3,2,3,323,Loyal
12884,88,1,309.05,2011-09-12 13:10:00,United Kingdom,2,1,2,212,Lapsed / Low
12885,63,2,1175.22,2011-10-07 13:40:00,United Kingdom,2,2,3,223,Lapsed / Low
12886,68,2,1378.4,2011-10-03 10:09:00,United Kingdom,2,2,3,223,Lapsed / Low
12888,214,2,354.12,2011-05-09 16:02:00,United Kingdom,1,2,2,122,Lapsed / Low
12890,24,1,380.46999999999997,2011-11-15 17:26:00,United Kingdom,3,1,2,312,Recent / New
12891,186,3,331.0,2011-06-07 12:31:00,United Kingdom,1,3,2,132,At Risk (was valuable)
12893,31,1,188.14,2011-11-09 12:34:00,United Kingdom,3,1,1,311,Recent / New
12895,42,2,372.8,2011-10-28 13:51:00,United Kingdom,3,2,2,322,Loyal
12897,205,2,216.5,2011-05-19 12:13:00,United Kingdom,1,2,1,121,Lapsed / Low
12901,9,23,17654.54,2011-12-01 10:07:00,United Kingdom,4,4,4,444,Champions
12902,265,1,138.68,2011-03-20 12:06:00,United Kingdom,1,1,1,111,Lapsed / Low
12904,18,2,509.58,2011-11-21 14:34:00,United Kingdom,4,2,2,422,Loyal
12906,12,2,2919.81,2011-11-28 09:55:00,United Kingdom,4,2,4,424,Loyal
12908,176,2,750.0,2011-06-16 15:39:00,United Kingdom,1,2,3,123,Lapsed / Low
12909,40,4,2178.67,2011-10-31 12:43:00,United Kingdom,3,3,4,334,Champions
12910,23,6,3075.04,2011-11-16 14:28:00,United Kingdom,3,4,4,344,Champions
12912,3,5,1662.3,2011-12-07 08:55:00,United Kingdom,4,4,4,444,Champions
12913,5,5,2483.63,2011-12-05 12:11:00,United Kingdom,4,4,4,444,Champions
12915,149,2,363.65,2011-07-14 11:34:00,United Kingdom,1,2,2,122,Lapsed / Low
12916,139,4,3006.15,2011-07-24 10:35:00,United Kingdom,2,3,4,234,At Risk (was valuable)
12917,128,1,594.0,2011-08-03 16:42:00,United Kingdom,2,1,2,212,Lapsed / Low
12919,8,6,1335.19,2011-12-01 13:47:00,United Kingdom,4,4,3,443,Champions
12920,17,1,164.23,2011-11-22 15:05:00,United Kingdom,4,1,1,411,Recent / New
12921,9,23,16587.09,2011-11-30 16:22:00,United Kingdom,4,4,4,444,Champions
12922,161,1,405.38,2011-07-01 15:35:00,United Kingdom,1,1,2,112,Lapsed / Low
12923,64,1,175.72,2011-10-06 16:20:00,United Kingdom,2,1,1,211,Lapsed / Low
12924,88,4,925.75,2011-09-12 13:55:00,United Kingdom,2,3,3,233,At Risk (was valuable)
12925,5,2,694.05,2011-12-05 11:11:00,United Kingdom,4,2,3,423,Loyal
12928,35,5,2062.7000000000003,2011-11-04 14:24:00,United Kingdom,3,4,4,344,Champions
12929,312,1,117.85,2011-02-01 12:08:00,United Kingdom,1,1,1,111,Lapsed / Low
12930,78,2,415.8,2011-09-22 15:18:00,United Kingdom,2,2,2,222,Lapsed / Low
12931,22,12,42055.96,2011-11-18 12:39:00,United Kingdom,3,4,4,344,Champions
12933,24,3,607.53,2011-11-15 16:38:00,United Kingdom,3,3,2,332,Loyal
12935,2,6,2160.7,2011-12-07 17:25:00,United Kingdom,4,4,4,444,Champions
12936,17,3,1063.9,2011-11-22 17:32:00,United Kingdom,4,3,3,433,Champions
12937,15,4,1504.27,2011-11-24 15:05:00,United Kingdom,4,3,3,433,Champions
12938,26,1,114.14,2011-11-14 11:21:00,United Kingdom,3,1,1,311,Recent / New
12939,64,6,11581.8,2011-10-06 14:33:00,United Kingdom,2,4,4,244,At Risk (was valuable)
12940,55,2,913.54,2011-10-16 12:09:00,United Kingdom,2,2,3,223,Lapsed / Low
12942,131,3,683.9,2011-07-31 14:39:00,United Kingdom,2,3,3,233,At Risk (was valuable)
12944,36,2,604.51,2011-11-04 11:04:00,United Kingdom,3,2,2,322,Loyal
12945,288,1,462.95,2011-02-24 14:15:00,United Kingdom,1,1,2,112,Lapsed / Low
12947,144,6,1603.99,2011-07-19 10:06:00,United Kingdom,1,4,3,143,At Risk (was valuable)
12948,16,7,2064.95,2011-11-23 17:10:00,United Kingdom,4,4,4,444,Champions
12949,31,5,4167.22,2011-11-09 11:25:00,United Kingdom,3,4,4,344,Champions
12950,2,3,1843.0,2011-12-07 13:17:00,United Kingdom,4,3,4,434,Champions
12951,9,6,1064.07,2011-12-01 12:14:00,United Kingdom,4,4,3,443,Champions
12952,6,3,1387.79,2011-12-04 10:35:00,United Kingdom,4,3,3,433,Champions
12953,10,1,329.85,2011-11-30 09:24:00,United Kingdom,4,1,2,412,Recent / New
12955,1,11,4757.16,2011-12-08 16:29:00,United Kingdom,4,4,4,444,Champions
12956,306,1,108.07,2011-02-06 16:08:00,United Kingdom,1,1,1,111,Lapsed / Low
12957,10,7,4017.54,2011-11-30 09:53:00,United Kingdom,4,4,4,444,Champions
12962,7,2,266.39,2011-12-02 15:55:00,United Kingdom,4,2,1,421,Loyal
12963,8,7,1856.63,2011-12-01 12:55:00,United Kingdom,4,4,4,444,Champions
12965,89,1,771.91,2011-09-11 15:31:00,United Kingdom,2,1,3,213,Lapsed / Low
12966,10,1,160.18,2011-11-30 12:38:00,United Kingdom,4,1,1,411,Recent / New
12967,358,2,1660.9,2010-12-16 19:10:00,United Kingdom,1,2,4,124,Lapsed / Low
12968,112,1,135.95,2011-08-19 15:44:00,United Kingdom,2,1,1,211,Lapsed / Low
12970,7,2,452.24,2011-12-02 14:30:00,United Kingdom,4,2,2,422,Loyal
12971,4,71,11189.91,2011-12-06 12:20:00,United Kingdom,4,4,4,444,Champions
12974,198,1,144.8,2011-05-26 09:33:00,United Kingdom,1,1,1,111,Lapsed / Low
12976,212,1,738.6,2011-05-12 09:55:00,United Kingdom,1,1,3,113,Lapsed / Low
12977,156,1,39.239999999999995,2011-07-06 16:40:00,United Kingdom,1,1,1,111,Lapsed / Low
12980,158,9,7374.900000000001,2011-07-05 09:34:00,United Kingdom,1,4,4,144,At Risk (was valuable)
12981,30,2,372.21999999999997,2011-11-10 12:00:00,United Kingdom,3,2,2,322,Loyal
12982,243,1,390.54,2011-04-11 11:51:00,United Kingdom,1,1,2,112,Lapsed / Low
12984,19,1,97.5,2011-11-21 12:37:00,United Kingdom,3,1,1,311,Recent / New
12985,1,2,1239.38,2011-12-09 10:46:00,United Kingdom,4,2,3,423,Loyal
12987,74,2,558.7,2011-09-27 12:03:00,United Kingdom,2,2,2,222,Lapsed / Low
12988,292,1,535.32,2011-02-20 14:31:00,United Kingdom,1,1,2,112,Lapsed / Low
12989,3,13,6924.110000000001,2011-12-06 15:28:00,United Kingdom,4,4,4,444,Champions
12990,31,3,409.5,2011-11-08 13:01:00,United Kingdom,3,3,2,332,Loyal
12991,23,2,503.76,2011-11-16 15:34:00,United Kingdom,3,2,2,322,Loyal
12993,23,4,414.76,2011-11-16 15:49:00,United Kingdom,3,3,2,332,Loyal
12994,4,3,974.4200000000001,2011-12-05 15:43:00,United Kingdom,4,3,3,433,Champions
12995,85,1,211.32,2011-09-15 15:44:00,United Kingdom,2,1,1,211,Lapsed / Low
12997,22,4,1226.89,2011-11-17 15:47:00,United Kingdom,3,3,3,333,Champions
12999,196,3,455.88,2011-05-27 13:24:00,United Kingdom,1,3,2,132,At Risk (was valuable)
13000,107,3,534.85,2011-08-25 10:43:00,United Kingdom,2,3,2,232,At Risk (was valuable)
13001,4,13,9818.82,2011-12-05 14:51:00,United Kingdom,4,4,4,444,Champions
13002,318,1,120.94999999999999,2011-01-25 15:18:00,United Kingdom,1,1,1,111,Lapsed / Low
13003,106,3,149.05,2011-08-26 10:50:00,United Kingdom,2,3,1,231,At Risk (was valuable)
13004,12,17,5655.91,2011-11-28 11:27:00,United Kingdom,4,4,4,444,Champions
13005,174,2,513.7,2011-06-19 10:53:00,United Kingdom,1,2,2,122,Lapsed / Low
13006,56,1,81.57,2011-10-14 13:49:00,United Kingdom,2,1,1,211,Lapsed / Low
13008,323,1,229.46999999999997,2011-01-20 14:24:00,United Kingdom,1,1,1,111,Lapsed / Low
13011,372,1,50.550000000000004,2010-12-02 17:22:00,United Kingdom,1,1,1,111,Lapsed / Low
13012,9,8,1661.8400000000001,2011-11-30 13:05:00,United Kingdom,4,4,4,444,Champions
13013,1,12,4810.9400000000005,2011-12-08 15:01:00,United Kingdom,4,4,4,444,Champions
13014,11,10,3466.2799999999997,2011-11-29 12:27:00,United Kingdom,4,4,4,444,Champions
13015,53,4,3346.28,2011-10-17 13:19:00,United Kingdom,2,3,4,234,At Risk (was valuable)
13016,73,2,789.89,2011-09-27 14:08:00,United Kingdom,2,2,3,223,Lapsed / Low
13017,7,1,204.0,2011-12-02 15:53:00,United Kingdom,4,1,1,411,Recent / New
13018,16,20,7277.7,2011-11-23 13:28:00,United Kingdom,4,4,4,444,Champions
13021,4,8,2616.38,2011-12-05 16:37:00,United Kingdom,4,4,4,444,Champions
13023,64,2,599.9,2011-10-06 16:27:00,United Kingdom,2,2,2,222,Lapsed / Low
13026,1,5,975.36,2011-12-08 16:58:00,United Kingdom,4,4,3,443,Champions
13027,114,6,6912.0,2011-08-18 09:39:00,United Kingdom,2,4,4,244,At Risk (was valuable)
13028,23,2,661.3199999999999,2011-11-17 11:10:00,United Kingdom,3,2,2,322,Loyal
13029,31,3,1247.5,2011-11-09 09:13:00,United Kingdom,3,3,3,333,Champions
13030,11,2,799.48,2011-11-28 14:30:00,United Kingdom,4,2,3,423,Loyal
13032,52,2,1010.18,2011-10-18 15:54:00,United Kingdom,2,2,3,223,Lapsed / Low
13033,357,1,190.55,2010-12-17 14:23:00,United Kingdom,1,1,1,111,Lapsed / Low
13034,55,2,642.77,2011-10-16 12:21:00,United Kingdom,2,2,2,222,Lapsed / Low
13035,74,2,921.88,2011-09-27 08:57:00,United Kingdom,2,2,3,223,Lapsed / Low
13037,138,3,881.07,2011-07-24 15:46:00,United Kingdom,2,3,3,233,At Risk (was valuable)
13038,80,3,908.46,2011-09-20 14:37:00,United Kingdom,2,3,3,233,At Risk (was valuable)
13040,9,2,676.99,2011-12-01 10:38:00,United Kingdom,4,2,3,423,Loyal
13043,273,1,516.42,2011-03-11 14:52:00,United Kingdom,1,1,2,112,Lapsed / Low
13044,291,1,560.47,2011-02-21 15:20:00,United Kingdom,1,1,2,112,Lapsed / Low
13045,99,1,305.28000000000003,2011-09-01 15:04:00,United Kingdom,2,1,1,211,Lapsed / Low
13046,31,2,629.31,2011-11-09 08:36:00,United Kingdom,3,2,2,322,Loyal
13047,57,7,3232.59,2011-10-14 11:15:00,United Kingdom,2,4,4,244,At Risk (was valuable)
13048,14,4,1835.91,2011-11-25 13:23:00,United Kingdom,4,3,4,434,Champions
13049,64,2,656.6800000000001,2011-10-06 15:31:00,United Kingdom,2,2,2,222,Lapsed / Low
13050,15,17,5833.11,2011-11-25 09:18:00,United Kingdom,4,4,4,444,Champions
13052,212,1,348.15000000000003,2011-05-11 14:12:00,United Kingdom,1,1,2,112,Lapsed / Low
13055,78,2,1214.41,2011-09-22 14:26:00,United Kingdom,2,2,3,223,Lapsed / Low
13058,25,3,271.40000000000003,2011-11-15 12:43:00,United Kingdom,3,3,1,331,Loyal
13059,250,1,183.4,2011-04-04 10:40:00,United Kingdom,1,1,1,111,Lapsed / Low
13060,254,1,307.53,2011-03-31 11:37:00,United Kingdom,1,1,2,112,Lapsed / Low
13061,72,1,248.61,2011-09-28 16:04:00,United Kingdom,2,1,1,211,Lapsed / Low
13062,191,1,346.98,2011-06-01 15:12:00,United Kingdom,1,1,2,112,Lapsed / Low
13064,13,4,1119.49,2011-11-27 12:31:00,United Kingdom,4,3,3,433,Champions
13065,373,1,205.86,2010-12-01 16:52:00,United Kingdom,1,1,1,111,Lapsed / Low
13066,24,2,470.8,2011-11-15 12:57:00,United Kingdom,3,2,2,322,Loyal
13067,82,1,115.46000000000001,2011-09-18 13:38:00,United Kingdom,2,1,1,211,Lapsed / Low
13068,10,2,344.0,2011-11-29 15:00:00,United Kingdom,4,2,2,422,Loyal
13069,1,20,4436.12,2011-12-09 08:39:00,United Kingdom,4,4,4,444,Champions
13070,192,1,228.8,2011-05-31 13:45:00,United Kingdom,1,1,1,111,Lapsed / Low
13072,267,1,177.15,2011-03-18 08:12:00,United Kingdom,1,1,1,111,Lapsed / Low
13075,130,1,919.61,2011-08-02 10:19:00,United Kingdom,2,1,3,213,Lapsed / Low
13077,1,3,729.27,2011-12-08 19:24:00,United Kingdom,4,3,3,433,Champions
13078,3,25,12627.94,2011-12-06 15:36:00,United Kingdom,4,4,4,444,Champions
13079,4,5,220.10000000000002,2011-12-05 16:53:00,United Kingdom,4,4,1,441,Loyal
13080,179,1,58.08,2011-06-13 14:59:00,United Kingdom,1,1,1,111,Lapsed / Low
13081,12,9,28337.38,2011-11-28 10:54:00,United Kingdom,4,4,4,444,Champions
13082,126,7,3613.63,2011-08-05 16:16:00,United Kingdom,2,4,4,244,At Risk (was valuable)
13083,4,2,303.75,2011-12-05 15:01:00,United Kingdom,4,2,1,421,Loyal
13085,158,2,416.08000000000004,2011-07-05 12:11:00,United Kingdom,1,2,2,122,Lapsed / Low
13089,3,66,58825.83,2011-12-07 09:02:00,United Kingdom,4,4,4,444,Champions
13090,9,13,8895.82,2011-12-01 12:39:00,United Kingdom,4,4,4,444,Champions
13091,28,1,345.82,2011-11-11 15:54:00,United Kingdom,3,1,2,312,Recent / New
13092,71,5,477.83,2011-09-30 11:18:00,United Kingdom,2,4,2,242,At Risk (was valuable)
13093,276,7,7832.47,2011-03-09 12:14:00,United Kingdom,1,4,4,144,At Risk (was valuable)
13094,21,12,1927.3200000000002,2011-11-18 14:07:00,United Kingdom,3,4,4,344,Champions
13095,71,1,74.39999999999999,2011-09-30 12:03:00,United Kingdom,2,1,1,211,Lapsed / Low
13097,33,9,6010.42,2011-11-07 10:43:00,United Kingdom,3,4,4,344,Champions
13098,1,26,28882.44,2011-12-08 14:14:00,United Kingdom,4,4,4,444,Champions
13099,99,1,207.35999999999999,2011-09-01 17:40:00,United Kingdom,2,1,1,211,Lapsed / Low
13101,234,1,101.19,2011-04-19 14:37:00,United Kingdom,1,1,1,111,Lapsed / Low
13102,1,20,6424.09,2011-12-08 12:52:00,United Kingdom,4,4,4,444,Champions
13103,40,1,243.94,2011-10-31 09:38:00,United Kingdom,3,1,1,311,Recent / New
13104,3,6,1098.48,2011-12-06 13:10:00,United Kingdom,4,4,3,443,Champions
13106,133,1,76.5,2011-07-29 15:12:00,United Kingdom,2,1,1,211,Lapsed / Low
13107,44,4,1531.6200000000001,2011-10-26 14:52:00,United Kingdom,3,3,3,333,Champions
13108,373,1,350.06,2010-12-02 10:35:00,United Kingdom,1,1,2,112,Lapsed / Low
13109,60,2,786.54,2011-10-11 10:16:00,United Kingdom,2,2,3,223,Lapsed / Low
13110,31,6,1488.67,2011-11-08 14:30:00,United Kingdom,3,4,3,343,Champions
13113,1,23,12245.960000000001,2011-12-09 12:49:00,United Kingdom,4,4,4,444,Champions
13115,12,4,2294.78,2011-11-28 12:38:00,United Kingdom,4,3,4,434,Champions
13116,138,1,501.14,2011-07-24 14:33:00,United Kingdom,2,1,2,212,Lapsed / Low
13117,22,8,984.91,2011-11-18 12:02:00,United Kingdom,3,4,3,343,Champions
13118,20,4,1197.81,2011-11-20 12:46:00,United Kingdom,3,3,3,333,Champions
13120,239,1,30.599999999999998,2011-04-15 10:19:00,United Kingdom,1,1,1,111,Lapsed / Low
13121,269,1,283.73,2011-03-15 16:47:00,United Kingdom,1,1,1,111,Lapsed / Low
13122,94,2,922.39,2011-09-06 15:53:00,United Kingdom,2,2,3,223,Lapsed / Low
13124,90,3,3866.33,2011-09-11 12:45:00,United Kingdom,2,3,4,234,At Risk (was valuable)
13126,5,7,2099.64,2011-12-05 10:00:00,United Kingdom,4,4,4,444,Champions
13127,78,1,259.17,2011-09-23 10:26:00,United Kingdom,2,1,1,211,Lapsed / Low
13130,94,1,64.0,2011-09-06 15:30:00,United Kingdom,2,1,1,211,Lapsed / Low
13131,23,3,1073.3,2011-11-16 13:21:00,United Kingdom,3,3,3,333,Champions
13132,262,1,77.3,2011-03-23 12:44:00,United Kingdom,1,1,1,111,Lapsed / Low
13133,274,2,109.8,2011-03-11 10:31:00,United Kingdom,1,2,1,121,Lapsed / Low
13134,86,4,1793.58,2011-09-15 10:35:00,United Kingdom,2,3,4,234,At Risk (was valuable)
13135,197,1,3096.0,2011-05-27 10:52:00,United Kingdom,1,1,4,114,Lapsed / Low
13136,56,4,2607.61,2011-10-14 13:41:00,United Kingdom,2,3,4,234,At Risk (was valuable)
13137,11,8,3650.41,2011-11-29 12:09:00,United Kingdom,4,4,4,444,Champions
13138,22,6,962.39,2011-11-17 16:51:00,United Kingdom,3,4,3,343,Champions
13139,16,6,5064.94,2011-11-23 13:54:00,United Kingdom,4,4,4,444,Champions
13140,108,3,423.72,2011-08-23 15:33:00,United Kingdom,2,3,2,232,At Risk (was valuable)
13141,85,4,2388.75,2011-09-16 09:54:00,United Kingdom,2,3,4,234,At Risk (was valuable)
13142,19,1,307.09,2011-11-20 16:07:00,United Kingdom,3,1,2,312,Recent / New
13144,333,1,110.95,2011-01-11 11:15:00,United Kingdom,1,1,1,111,Lapsed / Low
13145,40,4,618.52,2011-10-31 12:45:00,United Kingdom,3,3,2,332,Loyal
13146,26,1,228.91,2011-11-13 15:29:00,United Kingdom,3,1,1,311,Recent / New
13147,10,4,712.8000000000001,2011-11-29 13:59:00,United Kingdom,4,3,3,433,Champions
13148,29,7,3707.12,2011-11-10 15:23:00,United Kingdom,3,4,4,344,Champions
13149,14,4,1676.06,2011-11-25 13:09:00,United Kingdom,4,3,4,434,Champions
13151,296,1,1257.8700000000001,2011-02-17 12:29:00,United Kingdom,1,1,3,113,Lapsed / Low
13153,6,1,486.22,2011-12-04 12:14:00,United Kingdom,4,1,2,412,Recent / New
13155,33,4,971.76,2011-11-06 15:41:00,United Kingdom,3,3,3,333,Champions
13157,49,4,1741.22,2011-10-21 13:50:00,United Kingdom,3,3,4,334,Champions
13158,95,4,1201.06,2011-09-06 11:58:00,United Kingdom,2,3,3,233,At Risk (was valuable)
